dataset,attribute,raw_type,encoded_feature_count,train_missing_rate,test_missing_rate,train_unique,test_unique,unseen_test_categories,train_mean,test_mean,train_std,test_std,train_test_shift_std,normal_mean,attack_mean,class_separation,max_category_attack_rate,target_corr_max_abs,target_corr_mean_abs,outlier_rate_max,outlier_rate_mean,redundant_pair_count,logreg_importance_sum,logreg_importance_max,rf_importance_sum,rf_importance_max,mutual_info_sum,mutual_info_max,importance_consensus,rank_by_consensus,audit_flags,engineering_recommendation
nsl_kdd,service,categorical,70,0.0,0.0,70,64,0,,,,,,,,0.8600098784456893,1.0,0.5623120379554511,0.07172877388233911,0.0,0.0,0,80.2819280349458,7.428958411453586,0.08946575378640988,0.0330221401321948,0.5757584658910557,0.18718375651993546,0.8382741030301939,1,strong_target_signal,Keep one-hot encoded; compare category-level attack rates before collapsing.
nsl_kdd,src_bytes,numeric,1,0.0,0.0,3341,1149,0,45566.74300048423,10395.450230660043,5870307.881889455,472775.94511236035,0.005991388097093084,13133.279331185127,82820.14132696572,0.011455394737482546,,0.005921322756114179,0.005921322756114179,0.10986481230104864,0.10986481230104864,0,0.1349010578210263,0.1349010578210263,0.15003356799547163,0.15003356799547163,0.5625236602688164,0.5625236602688164,0.6330280079314736,2,many_iqr_outliers,"Keep, but prefer robust scaling/winsorization ablation because extreme values may carry signal."
nsl_kdd,flag,categorical,11,0.0,0.0,11,11,0,,,,,,,,0.7748965530302925,1.0,0.7562860152721419,0.18128248277344094,0.0,0.0,4,21.033030773660087,4.6233497044535925,0.08308224435905007,0.05442430016982121,0.6268345800071555,0.33217049869236326,0.6052491041561138,3,highly_redundant; strong_target_signal,Keep one-hot encoded; compare category-level attack rates before collapsing.
nsl_kdd,dst_bytes,numeric,1,0.0,0.0,9326,3650,0,19779.114421344257,2056.0188076650106,4021253.190572317,21218.82698461648,0.004407356307538755,4329.685223408521,37524.48215930411,0.007964389085748473,,0.0041175350292858215,0.0041175350292858215,0.18717502956982845,0.18717502956982845,0,1.5637971309167964,1.5637971309167964,0.11565941441742784,0.11565941441742784,0.4359479229006218,0.4359479229006218,0.49528143179686457,4,many_iqr_outliers,"Keep, but prefer robust scaling/winsorization ablation because extreme values may carry signal."
nsl_kdd,same_srv_rate,numeric,1,0.0,0.0,101,75,0,0.6609276591015536,0.7403446593328601,0.43962111749493993,0.41248686571756954,0.1806487383587086,0.9693601413658436,0.30665904826880436,2.2252379094978765,,0.7519134368764367,0.7519134368764367,0.0,0.0,0,0.8012111932871295,0.8012111932871295,0.04078519538390454,0.04078519538390454,0.36169083615377406,0.36169083615377406,0.28627735242432456,5,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_srv_count,numeric,1,0.0,0.0,256,256,0,115.65300500900987,140.75053229240595,110.70230138924722,111.78149290245192,0.22671188374981568,190.28576095511042,29.92908067542214,2.132381582552455,,0.7225353705394945,0.7225353705394945,0.0,0.0,0,1.8509696571963499,1.8509696571963499,0.04259806075482432,0.04259806075482432,0.33194824172591497,0.33194824172591497,0.2788473831065125,6,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_same_srv_rate,numeric,1,0.0,0.0,101,101,0,0.5212416946488533,0.6087216110716821,0.4489475817872073,0.4356784881868768,0.19485552427876235,0.8118750278425374,0.1874173631246802,1.931757252282623,,0.6938028328316063,0.6938028328316063,0.0,0.0,0,0.8569646526934387,0.8569646526934387,0.0438310644311321,0.0438310644311321,0.3038819917903097,0.3038819917903097,0.2625347779032541,7,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,diff_srv_rate,numeric,1,0.0,0.0,95,99,0,0.06305263826375493,0.09407381121362669,0.18031369182042994,0.2591318746828997,0.17204002999819337,0.028787847289250556,0.10240951731195634,0.4121733070336979,,0.20365996465885364,0.20365996465885364,0.06333896946171005,0.06333896946171005,0,0.19089432049744384,0.19089432049744384,0.02972057239132963,0.02972057239132963,0.3589706689176415,0.3589706689176415,0.25771423599791926,8,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_serror_rate,numeric,1,0.0,0.0,101,99,0,0.28445246203551555,0.09781360894251243,0.4447822849186138,0.2731326798876393,0.4196184502428065,0.013930029847200154,0.5951772130308716,1.666853029695768,,0.6518416167164439,0.6518416167164439,0.0,0.0,4,0.08711139873243144,0.08711139873243144,0.04413293793860741,0.04413293793860741,0.28241875706196473,0.28241875706196473,0.24859544458439267,9,highly_redundant; strong_target_signal,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,count,numeric,1,0.0,0.0,512,495,0,84.1075547934875,79.02834457061746,114.50815285665445,128.53639696429414,0.04435675623226911,22.517945443475938,154.8499914719427,1.3804984636635262,,0.5764442653244238,0.5764442653244238,0.025060925753931398,0.025060925753931398,0,2.06720142470446,2.06720142470446,0.0427192083561035,0.0427192083561035,0.2643238342731269,0.2643238342731269,0.24405354760318443,10,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,serror_rate,numeric,1,0.0,0.0,89,88,0,0.2844845323997999,0.10292361603974452,0.4464538522984832,0.29536031066326474,0.40667342307681603,0.013440892149146906,0.5958079481494116,1.6617380227707987,,0.650652240226819,0.650652240226819,0.0,0.0,4,0.8023877892354693,0.8023877892354693,0.03015105652776619,0.03015105652776619,0.2702809081317017,0.2702809081317017,0.21404682778559006,11,highly_redundant; strong_target_signal,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,dst_host_diff_srv_rate,numeric,1,0.0,0.0,101,101,0,0.08295110857088424,0.09053983321504613,0.18892105005276214,0.2207119515010172,0.04016876172370684,0.04013394116686218,0.1321313320825516,0.49277926552356766,,0.24289795853485469,0.24289795853485469,0.08374810475260572,0.08374810475260572,0,0.2107220674568118,0.2107220674568118,0.027281615548935666,0.027281615548935666,0.2816744655131176,0.2816744655131176,0.21127388189547433,12,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_srv_serror_rate,numeric,1,0.0,0.0,100,101,0,0.27848451652338196,0.09942601135557133,0.44566735497519877,0.28186002745913546,0.40177613004159834,0.006116448628662222,0.5913291830121098,1.6782237925842345,,0.6549854452230889,0.6549854452230889,0.0,0.0,4,0.9537941216065839,0.9537941216065839,0.026844586564598046,0.026844586564598046,0.2759674886732484,0.2759674886732484,0.2103533716420484,13,highly_redundant; strong_target_signal,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,srv_serror_rate,numeric,1,0.0,0.0,86,82,0,0.282485373849952,0.10363511355571327,0.44702072408148996,0.2983249905161658,0.40009388974466226,0.012083364269486066,0.593071806242538,1.6505810873713624,,0.6482888315663289,0.6482888315663289,0.0,0.0,4,2.778460595441505,2.778460595441505,0.02401974090868058,0.02401974090868058,0.260509006716483,0.260509006716483,0.20343302529991203,14,highly_redundant; strong_target_signal,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,logged_in,binary_numeric,1,0.0,0.0,2,2,0,0.3957355941352512,0.4422019162526615,0.489008112069392,0.4966481465938795,0.09502157729198675,0.7106455013884145,0.034026948661095,1.9593720287135044,,0.6901707395800205,0.6901707395800205,0.0,0.0,0,0.6261602676094972,0.6261602676094972,0.017664936364953053,0.017664936364953053,0.279921545113585,0.279921545113585,0.1907010240798297,15,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_same_src_port_rate,numeric,1,0.0,0.0,101,101,0,0.14837885896184103,0.13226091199432222,0.30899590392865606,0.3062614738595722,0.05216233212994395,0.12172579184176531,0.17899283643186079,0.1839794568936966,,0.09244443089293558,0.09244443089293558,0.20065410842005826,0.20065410842005826,0,0.9534966322586029,0.9534966322586029,0.032473010951973656,0.032473010951973656,0.13256570816200708,0.13256570816200708,0.14659983782105854,16,many_iqr_outliers,"Keep, but prefer robust scaling/winsorization ablation because extreme values may carry signal."
nsl_kdd,dst_host_srv_diff_host_rate,numeric,1,0.0,0.0,75,58,0,0.03254244957252744,0.01963848474095103,0.11256335810279972,0.08539198890678801,0.11463734779298007,0.02599572338624653,0.040062084257206206,0.12239804630923484,,0.06233233826786608,0.06233233826786608,0.11692981829439641,0.11692981829439641,0,0.3084127069933413,0.3084127069933413,0.01938681113739322,0.01938681113739322,0.18942448677767154,0.18942448677767154,0.14508341900446475,17,many_iqr_outliers,"Keep, but prefer robust scaling/winsorization ablation because extreme values may carry signal."
nsl_kdd,protocol_type,categorical,3,0.0,0.0,3,3,0,,,,,,,,0.2821329949995193,0.8421179592329031,0.21718441777830375,0.15692181298479652,0.0,0.0,0,2.9495225438633685,1.4450372623348455,0.03620491851359102,0.02105245189727434,0.057509783391477054,0.026332850586092693,0.1232660089013267,18,ordinary,Keep one-hot encoded; compare category-level attack rates before collapsing.
nsl_kdd,dst_host_count,numeric,1,0.0,0.0,256,256,0,182.14894461511594,193.8694109297374,99.20581927399074,94.03357739398002,0.11814293153762878,147.43192313974725,222.02526010574792,0.8179788721259158,,0.37505209240116694,0.37505209240116694,0.0,0.0,0,0.8518229869132453,0.8518229869132453,0.015636800555482642,0.015636800555482642,0.13904702772330846,0.13904702772330846,0.11221884219709499,19,strong_target_signal,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,srv_diff_host_rate,numeric,1,0.0,0.0,60,84,0,0.09732164828971288,0.09811036195883606,0.2598294668247149,0.25353967712572306,0.003035505090172327,0.1262633087329047,0.06407896981067712,0.24202981292798545,,0.11937718243603425,0.11937718243603425,0.0,0.0,0,0.36299195555036545,0.36299195555036545,0.0059611259322345685,0.0059611259322345685,0.10209384086815065,0.10209384086815065,0.0690418252924677,20,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,srv_count,numeric,1,0.0,0.0,509,457,0,27.737888277646796,31.124378992193044,72.63555134742889,89.06055637783227,0.04662304686513709,27.68565403976657,27.79788504178748,0.0015274366641967187,,0.0007707123313903582,0.0007707123313903582,0.09728275106570455,0.09728275106570455,0,0.5756562046409774,0.5756562046409774,0.013677043583394378,0.013677043583394378,0.06462154562289979,0.06462154562289979,0.06714072932691095,21,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_rerror_rate,numeric,1,0.0,0.0,101,101,0,0.11883181316631342,0.2333849361249113,0.30655624126417136,0.38722021628266123,0.37367734705451006,0.04658925203807374,0.20181033600545795,0.5126260086179044,,0.252562724750822,0.252562724750822,0.0,0.0,0,0.7543175441318275,0.7543175441318275,0.0185541419999913,0.0185541419999913,0.034270003788492875,0.034270003788492875,0.06257799653978767,22,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,dst_host_srv_rerror_rate,numeric,1,0.0,0.0,101,100,0,0.12023989267541457,0.22668293115684884,0.31945812248501404,0.4008659866873476,0.3331987230546238,0.044698335387493876,0.2070076752515777,0.5136514067176391,,0.25343015038465916,0.25343015038465916,0.0,0.0,2,0.1856785728446242,0.1856785728446242,0.010572817005409161,0.010572817005409161,0.06278724757358267,0.06278724757358267,0.05764936177792923,23,highly_redundant,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,rerror_rate,numeric,1,0.0,0.0,82,90,0,0.11995848316702785,0.23846300567778567,0.32043424890492866,0.4161084158801256,0.3698247703413175,0.04419598176499413,0.206980044345898,0.514348078330249,,0.2533971110261529,0.2533971110261529,0.0,0.0,2,0.10362394299733543,0.10362394299733543,0.010508881524769975,0.010508881524769975,0.04391850041797185,0.04391850041797185,0.047132741977946944,24,highly_redundant,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,srv_rerror_rate,numeric,1,0.0,0.0,62,93,0,0.12118326943075103,0.23517876153300213,0.32364594341324743,0.416205712119475,0.3522228361648146,0.044629137401066186,0.20911410540678835,0.51437125605922,,0.2535039621443456,0.2535039621443456,0.0,0.0,2,1.8480851596013885,1.8480851596013885,0.005602368167483211,0.005602368167483211,0.04016413220056547,0.04016413220056547,0.0414784121400484,25,highly_redundant,Keep for tree baselines; test feature selection or regularization to reduce redundancy.
nsl_kdd,num_compromised,numeric,1,0.0,0.0,88,23,0,0.279250315543807,0.11989886444286728,23.94194721413914,7.269436006171795,0.006655743147192023,0.507075716852531,0.017567798055602935,0.02114189251991441,,0.010198327575652092,0.010198327575652092,0.0,0.0,1,4.366814691236892,4.366814691236892,0.007319171832904775,0.007319171832904775,0.004503090480286076,0.004503090480286076,0.03678697168849885,26,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,hot,numeric,1,0.0,0.0,28,16,0,0.20440888126820828,0.10539389638041163,2.1499599002384606,0.928407447074772,0.046054340305051504,0.23065500497453337,0.17426232304281083,0.026382220048827766,,0.013083414309389422,0.013083414309389422,0.0,0.0,0,0.798634774927685,0.798634774927685,0.007159685315635209,0.007159685315635209,0.010600624031976036,0.010600624031976036,0.02485993055017799,27,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,duration,numeric,1,0.0,0.0,2981,624,0,287.1446500440571,218.85907558552165,2604.504972253662,1407.1454019990492,0.026218254595785372,168.5873958689099,423.3206890670305,0.09530677796975752,,0.04878532742311852,0.04878532742311852,0.0,0.0,0,0.08155155271587006,0.08155155271587006,0.00319280200103166,0.00319280200103166,0.02739449198432875,0.02739449198432875,0.021999767917915556,28,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,num_root,numeric,1,0.0,0.0,82,20,0,0.30219173949973405,0.11466465578424415,24.399521244011492,8.04143532200599,0.007685687019843297,0.5629241346539359,0.002711922224117346,0.023742152086708244,,0.011452491337110463,0.011452491337110463,0.0,0.0,1,4.451851733247845,4.451851733247845,0.0002188832710966964,0.0002188832710966964,0.0033021662696313125,0.0033021662696313125,0.020726541244092175,29,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,wrong_fragment,numeric,1,0.0,0.0,3,3,0,0.022687401268525795,0.008427963094393186,0.25352897966301,0.14259562288727667,0.056243819515568644,0.0,0.04874637557564387,0.1863620430483413,,0.09590548069944732,0.09590548069944732,0.0,0.0,0,1.2277987174740095,1.2277987174740095,0.003987289337386468,0.003987289337386468,0.011037855829654442,0.011037855829654442,0.01982615029321216,30,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,is_guest_login,binary_numeric,1,0.0,0.0,2,2,0,0.009422654060790804,0.028433286018452804,0.09661194362624875,0.16620720280615295,0.1967731032428681,0.01296348544020908,0.005355619989766331,0.07992273087481329,,0.039279025880509626,0.039279025880509626,0.0,0.0,0,0.7777620814272347,0.7777620814272347,0.001143878502241015,0.001143878502241015,0.012167150019175788,0.012167150019175788,0.012240833129678512,31,ordinary,Keep in the baseline; use ablation/permutation importance before changing it.
nsl_kdd,num_failed_logins,numeric,1,0.0,0.0,6,5,0,0.0012224841831186047,0.021646557842441447,0.04523895942210378,0.15032441848187236,0.45147089854024425,0.001380989857891689,0.0010404229916425038,0.007583736468050193,,0.003755073924083307,0.003755073924083307,0.0,0.0,0,0.0893993290952627,0.0893993290952627,0.0001613099262279439,0.0001613099262279439,0.0066897235202496574,0.0066897235202496574,0.004286985775371993,32,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,su_attempted,binary_numeric,1,0.0,0.0,3,3,0,0.0011034110483992602,0.00026614620298083747,0.04515420459104234,0.021059586205970465,0.01854234512602883,0.002049210756871538,1.7056114617090227e-05,0.046533405762098114,,0.022448496646234127,0.022448496646234127,0.0,0.0,0,0.2967197830845636,0.2967197830845636,7.330531011263495e-06,7.330531011263495e-06,0.0039049382032276814,0.0039049382032276814,0.003324815581630646,33,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,num_access_files,numeric,1,0.0,0.0,10,5,0,0.004096115834345455,0.0035486160397444995,0.09936916134172875,0.06782778321506844,0.005509755614401467,0.007498923421884977,0.0001876172607879925,0.07607134888443609,,0.036700505886624324,0.036700505886624324,0.0,0.0,0,0.08587362506652496,0.08587362506652496,3.7145166968414624e-05,3.7145166968414624e-05,0.004690242543312628,0.004690242543312628,0.00293321816556572,34,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,root_shell,binary_numeric,1,0.0,0.0,2,2,0,0.0013415573178379495,0.0024396735273243433,0.03660269855899843,0.04933276315395699,0.03000096311796203,0.002034361403560875,0.0005457956677468873,0.04147951256527281,,0.02028540195274825,0.02028540195274825,0.0,0.0,0,0.0947919288473886,0.0947919288473886,4.011305354790287e-05,4.011305354790287e-05,0.004238194740399548,0.004238194740399548,0.002736454550082469,35,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,num_outbound_cmds,numeric,1,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.005043385360140151,0.005043385360140151,0.0026819331718439337,36,constant_or_near_constant,Drop or keep only for schema compatibility; it adds no learning signal here.
nsl_kdd,num_shells,numeric,1,0.0,0.0,3,4,0,0.00041278686702706137,0.0011533002129169624,0.022181040639302017,0.04801323072292481,0.033384968628469326,0.0006088234857371961,0.0001876172607879925,0.019247724550055856,,0.009471997356955265,0.009471997356955265,0.0,0.0,0,0.02236576898335394,0.02236576898335394,1.6440917391760572e-05,1.6440917391760572e-05,0.0032765647468611103,0.0032765647468611103,0.0018717773634514693,37,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,num_file_creations,numeric,1,0.0,0.0,35,9,0,0.012669381534138267,0.00873846699787083,0.48393314860337394,0.6768266599551459,0.008122846198099914,0.02227402996599498,0.0016373870032406618,0.04400243244114886,,0.021270729449097928,0.021270729449097928,0.0,0.0,0,0.16904432353473686,0.16904432353473686,0.00012428293119578327,0.00012428293119578327,0.0,0.0,0.0009780003590092957,38,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,land,binary_numeric,1,0.0,0.0,2,2,0,0.00019845522453224102,0.0003105039034776437,0.014086015762311813,0.017618385022571417,0.007954604114897934,0.00010394547317464325,0.0003070100631076241,0.014167959241986501,,0.007190758994807152,0.007190758994807152,0.0,0.0,0,0.08915641050867215,0.08915641050867215,2.015199072326169e-05,2.015199072326169e-05,0.0,0.0,0.00041495267274884443,39,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,is_host_login,binary_numeric,1,0.0,0.0,2,2,0,7.938208981289641e-06,0.0004879347054648687,0.002817471555513527,0.02208385440062653,0.17036427414653788,1.484935331066332e-05,0.0,0.005449692434850143,,0.002628915972775975,0.002628915972775975,0.0,0.0,0,0.00016749443271564906,0.00016749443271564906,0.0,0.0,0.0004976226256752092,0.0004976226256752092,0.000265317424038925,40,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
nsl_kdd,urgent,numeric,1,0.0,0.0,4,4,0,0.00011113492573805498,0.0007097232079489,0.014365969599780303,0.03647228136369161,0.04166709932478203,0.0001484935331066332,6.822445846836091e-05,0.005680874615188262,,0.002787032403358966,0.002787032403358966,0.0,0.0,0,0.00374757041060709,0.00374757041060709,3.640121720337721e-06,3.640121720337721e-06,0.0,0.0,2.3647391099375862e-05,41,ordinary,"Candidate for pruning in a compact model, but verify with ablation before removing."
